# wavelength_nm	counts_u16	rel_intensity
590.000000	4032	0.0615243763
591.000000	4299	0.0655985351
592.000000	4357	0.0664835584
593.000000	4131	0.0630350195
594.000000	4400	0.0671396963
595.000000	4807	0.0733501183
596.000000	4793	0.0731364920
597.000000	4907	0.0748760204
598.000000	4871	0.0743266957
599.000000	4925	0.0751506828
600.000000	4840	0.0738536660
601.000000	4538	0.0692454414
602.000000	4992	0.0761730373
603.000000	5388	0.0822156100
604.000000	5486	0.0837109941
605.000000	5544	0.0845960174
606.000000	5739	0.0875715267
607.000000	6385	0.0974288548
608.000000	6123	0.0934309911
609.000000	6202	0.0946364538
610.000000	6670	0.1017776761
611.000000	6659	0.1016098268
612.000000	6333	0.0966353857
613.000000	6769	0.1032883192
614.000000	6668	0.1017471580
615.000000	6222	0.0949416342
616.000000	7049	0.1075608453
617.000000	7502	0.1144731823
618.000000	7096	0.1082780194
619.000000	7661	0.1168993668
620.000000	7976	0.1217059586
621.000000	7763	0.1184557870
622.000000	6984	0.1065690089
623.000000	7109	0.1084763867
624.000000	7302	0.1114213779
625.000000	6552	0.0999771115
626.000000	6078	0.0927443351
627.000000	5524	0.0842908370
628.000000	4851	0.0740215152
629.000000	4756	0.0725719081
630.000000	4166	0.0635690852
631.000000	4763	0.0726787213
632.000000	4276	0.0652475776
633.000000	4046	0.0617380026
634.000000	4083	0.0623025864
635.000000	4170	0.0636301213
636.000000	4081	0.0622720684
637.000000	4108	0.0626840620
638.000000	4028	0.0614633402
639.000000	3983	0.0607766842
640.000000	4191	0.0639505608
641.000000	3862	0.0589303426
642.000000	4178	0.0637521935
643.000000	4413	0.0673380636
644.000000	4255	0.0649271382
645.000000	4187	0.0638895247
646.000000	4361	0.0665445945
647.000000	4873	0.0743572137
648.000000	4474	0.0682688640
649.000000	4697	0.0716716258
650.000000	4699	0.0717021439
651.000000	4692	0.0715953307
652.000000	4879	0.0744487678
653.000000	4783	0.0729839017
654.000000	4544	0.0693369955
655.000000	4569	0.0697184710
656.000000	4403	0.0671854734
657.000000	4234	0.0646066987
658.000000	3989	0.0608682383
659.000000	4084	0.0623178454
660.000000	3940	0.0601205463
661.000000	3709	0.0565957122
662.000000	3851	0.0587624933
663.000000	3541	0.0540321965
664.000000	3806	0.0580758373
665.000000	3928	0.0599374380
666.000000	3848	0.0587167163
667.000000	3768	0.0574959945
668.000000	3902	0.0595407034
669.000000	3621	0.0552529183
670.000000	3987	0.0608377203
671.000000	3794	0.0578927291
672.000000	4402	0.0671702144
673.000000	4273	0.0652018006
674.000000	4074	0.0621652552
675.000000	3974	0.0606393530
676.000000	3997	0.0609903105
677.000000	3602	0.0549629969
678.000000	3628	0.0553597314
679.000000	3653	0.0557412070
680.000000	3366	0.0513618677
681.000000	3031	0.0462500954
682.000000	3372	0.0514534218
683.000000	3148	0.0480354009
684.000000	2905	0.0443274586
685.000000	2856	0.0435797665
686.000000	2767	0.0422217136
687.000000	2696	0.0411383230
688.000000	2762	0.0421454185
689.000000	2913	0.0444495308
690.000000	2627	0.0400854505
691.000000	2964	0.0452277409
692.000000	3383	0.0516212711
693.000000	2655	0.0405127031
694.000000	2273	0.0346837568
695.000000	2726	0.0415960937
696.000000	2622	0.0400091554
697.000000	2671	0.0407568475
698.000000	2460	0.0375371939
699.000000	2369	0.0361486229
700.000000	2737	0.0417639429
701.000000	2348	0.0358281834
702.000000	2361	0.0360265507
703.000000	2526	0.0385442893
704.000000	2326	0.0354924849
705.000000	2603	0.0397192340
706.000000	2490	0.0379949645
707.000000	2504	0.0382085908
708.000000	2777	0.0423743038
709.000000	2595	0.0395971618
710.000000	2551	0.0389257649
711.000000	2466	0.0376287480
712.000000	2587	0.0394750896
713.000000	2676	0.0408331426
714.000000	2553	0.0389562829
