# pixel_index	counts_u16	rel_intensity
777.000000	19628	0.2995040818
778.000000	19671	0.3001602197
779.000000	19494	0.2974593729
780.000000	18570	0.2833600366
781.000000	18661	0.2847486076
782.000000	17212	0.2626382849
783.000000	16783	0.2560921645
784.000000	16185	0.2469672694
785.000000	15926	0.2430151827
786.000000	14995	0.2288090333
787.000000	14552	0.2220492866
788.000000	13670	0.2085908293
789.000000	13120	0.2001983673
790.000000	12361	0.1886167697
791.000000	11851	0.1808346685
792.000000	11456	0.1748073548
793.000000	10710	0.1634241245
794.000000	10333	0.1576714733
795.000000	9595	0.1464103151
796.000000	9141	0.1394827192
797.000000	8826	0.1346761273
798.000000	7971	0.1216296635
799.000000	7962	0.1214923323
800.000000	7475	0.1140611887
801.000000	7221	0.1101853971
802.000000	7071	0.1078965438
803.000000	6217	0.0948653391
804.000000	6022	0.0918898299
805.000000	5687	0.0867780575
806.000000	5673	0.0865644312
807.000000	5386	0.0821850919
808.000000	5181	0.0790569924
809.000000	4947	0.0754863813
810.000000	4588	0.0700083925
811.000000	4306	0.0657053483
812.000000	4466	0.0681467918
813.000000	4261	0.0650186923
814.000000	4306	0.0657053483
815.000000	4178	0.0637521935
816.000000	4047	0.0617532616
817.000000	3825	0.0583657588
818.000000	3744	0.0571297780
819.000000	3784	0.0577401389
820.000000	3505	0.0534828717
821.000000	3581	0.0546425574
822.000000	3636	0.0554818036
823.000000	3416	0.0521248188
824.000000	3419	0.0521705959
825.000000	3453	0.0526894026
826.000000	3332	0.0508430610
827.000000	3211	0.0489967193
828.000000	3092	0.0471808957
829.000000	3000	0.0457770657
830.000000	2975	0.0453955901
831.000000	3128	0.0477302205
832.000000	3111	0.0474708171
833.000000	2998	0.0457465476
834.000000	2643	0.0403295949
835.000000	2668	0.0407110704
836.000000	2722	0.0415350576
837.000000	3082	0.0470283055
838.000000	2663	0.0406347753
839.000000	2740	0.0418097200
840.000000	2802	0.0427557794
841.000000	2844	0.0433966583
842.000000	2647	0.0403906310
843.000000	2754	0.0420233463
844.000000	2660	0.0405889982
845.000000	2782	0.0424505989
846.000000	2588	0.0394903487
847.000000	2662	0.0406195163
848.000000	2891	0.0441138323
849.000000	2799	0.0427100023
850.000000	2601	0.0396887160
851.000000	2861	0.0436560616
852.000000	2726	0.0415960937
853.000000	2739	0.0417944610
854.000000	2515	0.0383764401
855.000000	2727	0.0416113527
856.000000	2870	0.0437933928
857.000000	2669	0.0407263294
858.000000	2522	0.0384832532
859.000000	2856	0.0435797665
860.000000	2695	0.0411230640
861.000000	2875	0.0438696880
862.000000	2856	0.0435797665
863.000000	2803	0.0427710384
864.000000	2915	0.0444800488
865.000000	3061	0.0467078660
866.000000	2647	0.0403906310
867.000000	2997	0.0457312886
868.000000	2980	0.0454718853
869.000000	3228	0.0492561227
870.000000	3276	0.0499885557
871.000000	3616	0.0551766232
872.000000	3456	0.0527351797
873.000000	3471	0.0529640650
874.000000	4124	0.0629282063
875.000000	4050	0.0617990387
876.000000	4298	0.0655832761
877.000000	4747	0.0724345769
878.000000	4935	0.0753032731
879.000000	5408	0.0825207904
880.000000	5953	0.0908369574
881.000000	6381	0.0973678187
882.000000	7164	0.1093156329
883.000000	7612	0.1161516747
884.000000	8111	0.1237659266
885.000000	9363	0.1428702220
886.000000	9647	0.1472037842
887.000000	10839	0.1653925383
888.000000	11151	0.1701533532
889.000000	11905	0.1816586557
890.000000	12886	0.1966277562
891.000000	13469	0.2055237659
892.000000	13514	0.2062104219
893.000000	14394	0.2196383612
894.000000	14559	0.2221560998
895.000000	14978	0.2285496300
896.000000	16006	0.2442359045
897.000000	16278	0.2483863584
898.000000	16442	0.2508888380
899.000000	16545	0.2524605173
900.000000	16616	0.2535439078
901.000000	16838	0.2569314107
902.000000	16937	0.2584420539
903.000000	16758	0.2557106889
904.000000	16708	0.2549477379
905.000000	15937	0.2431830320
906.000000	16295	0.2486457618
907.000000	15565	0.2375066758
908.000000	15395	0.2349126421
909.000000	14779	0.2255130846
910.000000	14092	0.2150301366
911.000000	13659	0.2084229801
912.000000	13118	0.2001678492
913.000000	12325	0.1880674449
914.000000	11869	0.1811093309
915.000000	11349	0.1731746395
916.000000	10454	0.1595178149
917.000000	10157	0.1549858854
918.000000	9713	0.1482108797
919.000000	9172	0.1399557488
920.000000	7942	0.1211871519
921.000000	7939	0.1211413748
922.000000	7539	0.1150377661
923.000000	7043	0.1074692912
924.000000	6313	0.0963302052
925.000000	6016	0.0917982757
926.000000	5812	0.0886854353
