# pixel_index	counts_u16	rel_intensity
914.000000	1701	0.0259555962
915.000000	1382	0.0210879683
916.000000	1592	0.0242923629
917.000000	1707	0.0260471504
918.000000	1650	0.0251773861
919.000000	1557	0.0237582971
920.000000	1639	0.0250095369
921.000000	1581	0.0241245136
922.000000	1546	0.0235904479
923.000000	1521	0.0232089723
924.000000	1238	0.0188906691
925.000000	1550	0.0236514839
926.000000	1848	0.0281986725
927.000000	1628	0.0248416876
928.000000	1363	0.0207980468
929.000000	1850	0.0282291905
930.000000	1552	0.0236820020
931.000000	1713	0.0261387045
932.000000	1691	0.0258030060
933.000000	1689	0.0257724880
934.000000	1544	0.0235599298
935.000000	1854	0.0282902266
936.000000	1409	0.0214999619
937.000000	1579	0.0240939956
938.000000	1934	0.0295109483
939.000000	1789	0.0272983902
940.000000	1794	0.0273746853
941.000000	1694	0.0258487831
942.000000	1773	0.0270542458
943.000000	1584	0.0241702907
944.000000	1639	0.0250095369
945.000000	1619	0.0247043565
946.000000	1783	0.0272068360
947.000000	1956	0.0298466468
948.000000	1826	0.0278629740
949.000000	2096	0.0319829099
950.000000	2092	0.0319218738
951.000000	1872	0.0285648890
952.000000	2391	0.0364843214
953.000000	2662	0.0406195163
954.000000	3593	0.0548256657
955.000000	3847	0.0587014572
956.000000	6101	0.0930952926
957.000000	14973	0.2284733349
958.000000	38676	0.5901579309
959.000000	65535	1.0000000000
960.000000	65535	1.0000000000
961.000000	52163	0.7959563592
962.000000	2977	0.0454261082
963.000000	2301	0.0351110094
964.000000	2074	0.0316472114
965.000000	1855	0.0283054856
966.000000	1683	0.0256809339
967.000000	1690	0.0257877470
968.000000	1667	0.0254367895
969.000000	1920	0.0292973220
970.000000	2006	0.0306095979
971.000000	1686	0.0257267109
972.000000	1655	0.0252536812
973.000000	1635	0.0249485008
974.000000	1666	0.0254215305
975.000000	1664	0.0253910124
976.000000	1641	0.0250400549
977.000000	1796	0.0274052033
978.000000	1746	0.0266422522
979.000000	1822	0.0278019379
980.000000	1830	0.0279240101
981.000000	1481	0.0225986114
982.000000	1784	0.0272220951
983.000000	1555	0.0237277790
984.000000	1801	0.0274814984
985.000000	1663	0.0253757534
986.000000	1580	0.0241092546
987.000000	1771	0.0270237278
988.000000	1515	0.0231174182
989.000000	1637	0.0249790188
990.000000	1973	0.0301060502
991.000000	1571	0.0239719234
992.000000	1513	0.0230869001
993.000000	1413	0.0215609979
994.000000	1399	0.0213473716
995.000000	1850	0.0282291905
996.000000	1436	0.0219119554
997.000000	1750	0.0267032883
998.000000	1595	0.0243381399
999.000000	1782	0.0271915770
1000.000000	1735	0.0264744030
1001.000000	1575	0.0240329595
1002.000000	1670	0.0254825666
1003.000000	1686	0.0257267109
1004.000000	1400	0.0213626307
1005.000000	1452	0.0221560998
1006.000000	1344	0.0205081254
1007.000000	1486	0.0226749065
1008.000000	1429	0.0218051423
1009.000000	1450	0.0221255818
1010.000000	1537	0.0234531167
1011.000000	1522	0.0232242313
1012.000000	1678	0.0256046387
1013.000000	1716	0.0261844816
1014.000000	1520	0.0231937133
1015.000000	1756	0.0267948425
1016.000000	1757	0.0268101015
1017.000000	1441	0.0219882506
1018.000000	1695	0.0258640421
1019.000000	1385	0.0211337453
1020.000000	1626	0.0248111696
1021.000000	1671	0.0254978256
1022.000000	1782	0.0271915770
1023.000000	1801	0.0274814984
1024.000000	1437	0.0219272145
1025.000000	1715	0.0261692226
1026.000000	1665	0.0254062715
1027.000000	1935	0.0295262074
1028.000000	1810	0.0276188296
1029.000000	1648	0.0251468681
1030.000000	1864	0.0284428168
1031.000000	1439	0.0219577325
1032.000000	1838	0.0280460822
1033.000000	1504	0.0229495689
1034.000000	1709	0.0260776684
1035.000000	1415	0.0215915160
1036.000000	1738	0.0265201801
1037.000000	1809	0.0276035706
1038.000000	1887	0.0287937743
1039.000000	1632	0.0249027237
1040.000000	1495	0.0228122377
1041.000000	1554	0.0237125200
1042.000000	1813	0.0276646067
1043.000000	1795	0.0273899443
1044.000000	1844	0.0281376364
1045.000000	1520	0.0231937133
1046.000000	1561	0.0238193332
1047.000000	1690	0.0257877470
1048.000000	1558	0.0237735561
1049.000000	1813	0.0276646067
1050.000000	1508	0.0230106050
1051.000000	1631	0.0248874647
1052.000000	1844	0.0281376364
1053.000000	1665	0.0254062715
1054.000000	1910	0.0291447318
1055.000000	1744	0.0266117342
1056.000000	1695	0.0258640421
1057.000000	1960	0.0299076829
1058.000000	1632	0.0249027237
1059.000000	1765	0.0269321736
1060.000000	1683	0.0256809339
1061.000000	1765	0.0269321736
1062.000000	1621	0.0247348745
1063.000000	1953	0.0298008698
1064.000000	2067	0.0315403983
1065.000000	2200	0.0335698482
1066.000000	1948	0.0297245747
1067.000000	1588	0.0242313268
1068.000000	2174	0.0331731136
1069.000000	2087	0.0318455787
1070.000000	2033	0.0310215915
1071.000000	2180	0.0332646677
1072.000000	2116	0.0322880903
1073.000000	2468	0.0376592660
1074.000000	3160	0.0482185092
1075.000000	5114	0.0780346380
1076.000000	13415	0.2046997787
1077.000000	38405	0.5860227359
1078.000000	65535	1.0000000000
1079.000000	65535	1.0000000000
1080.000000	51733	0.7893949798
1081.000000	3759	0.0573586633
1082.000000	2357	0.0359655146
1083.000000	2118	0.0323186084
1084.000000	1875	0.0286106661
1085.000000	1957	0.0298619059
1086.000000	1498	0.0228580148
1087.000000	1787	0.0272678721
1088.000000	1821	0.0277866789
1089.000000	1601	0.0244296941
1090.000000	1775	0.0270847639
1091.000000	1845	0.0281528954
1092.000000	1459	0.0222629129
1093.000000	1747	0.0266575113
1094.000000	1344	0.0205081254
1095.000000	1429	0.0218051423
1096.000000	1642	0.0250553140
1097.000000	1449	0.0221103227
1098.000000	1529	0.0233310445
1099.000000	1442	0.0220035096
1100.000000	1592	0.0242923629
1101.000000	1984	0.0302738994
1102.000000	1498	0.0228580148
1103.000000	1379	0.0210421912
1104.000000	1611	0.0245822843
1105.000000	1393	0.0212558175
1106.000000	1691	0.0258030060
1107.000000	1542	0.0235294118
1108.000000	1558	0.0237735561
1109.000000	1405	0.0214389258
1110.000000	1373	0.0209506371
1111.000000	1660	0.0253299763
1112.000000	1346	0.0205386435
1113.000000	1338	0.0204165713
1114.000000	1693	0.0258335241
1115.000000	1708	0.0260624094
1116.000000	1669	0.0254673075
1117.000000	1442	0.0220035096
1118.000000	1521	0.0232089723
1119.000000	1430	0.0218204013
1120.000000	1713	0.0261387045
1121.000000	1459	0.0222629129
1122.000000	1520	0.0231937133
1123.000000	1656	0.0252689403
1124.000000	1791	0.0273289082
1125.000000	1654	0.0252384222
1126.000000	1588	0.0242313268
1127.000000	2122	0.0323796445
1128.000000	2322	0.0354314488
1129.000000	2450	0.0373846036
1130.000000	3430	0.0523384451
1131.000000	4437	0.0677042802
1132.000000	9436	0.1439841306
1133.000000	25800	0.3936827649
1134.000000	52510	0.8012512398
1135.000000	65535	1.0000000000
1136.000000	65535	1.0000000000
1137.000000	39455	0.6020447089
1138.000000	3034	0.0462958724
1139.000000	2354	0.0359197375
1140.000000	2126	0.0324406806
1141.000000	1870	0.0285343709
1142.000000	1774	0.0270695048
1143.000000	1704	0.0260013733
1144.000000	1670	0.0254825666
1145.000000	1623	0.0247653925
1146.000000	1987	0.0303196765
1147.000000	1916	0.0292362860
1148.000000	1767	0.0269626917
1149.000000	1813	0.0276646067
1150.000000	1555	0.0237277790
1151.000000	1431	0.0218356603
1152.000000	1765	0.0269321736
1153.000000	1284	0.0195925841
1154.000000	1442	0.0220035096
1155.000000	1553	0.0236972610
1156.000000	1661	0.0253452354
1157.000000	1643	0.0250705730
1158.000000	1513	0.0230869001
1159.000000	1631	0.0248874647
1160.000000	1898	0.0289616236
1161.000000	1864	0.0284428168
1162.000000	1956	0.0298466468
1163.000000	2309	0.0352330816
1164.000000	3116	0.0475471122
1165.000000	6431	0.0981307698
1166.000000	20271	0.3093156329
1167.000000	54298	0.8285343709
1168.000000	35823	0.5466239414
1169.000000	3614	0.0551461051
1170.000000	1992	0.0303959716
1171.000000	1971	0.0300755322
1172.000000	1744	0.0266117342
1173.000000	1331	0.0203097581
1174.000000	1433	0.0218661784
1175.000000	1443	0.0220187686
1176.000000	1618	0.0246890974
1177.000000	1642	0.0250553140
1178.000000	1766	0.0269474327
1179.000000	1396	0.0213015946
1180.000000	1622	0.0247501335
1181.000000	1637	0.0249790188
1182.000000	1712	0.0261234455
1183.000000	1595	0.0243381399
1184.000000	1697	0.0258945602
1185.000000	1502	0.0229190509
1186.000000	1411	0.0215304799
1187.000000	1409	0.0214999619
1188.000000	1511	0.0230563821
1189.000000	1617	0.0246738384
1190.000000	1626	0.0248111696
1191.000000	1710	0.0260929274
1192.000000	1682	0.0256656748
1193.000000	1482	0.0226138705
1194.000000	1876	0.0286259251
1195.000000	1708	0.0260624094
1196.000000	1472	0.0224612802
1197.000000	1384	0.0211184863
1198.000000	1585	0.0241855497
1199.000000	2004	0.0305790799
1200.000000	1676	0.0255741207
1201.000000	1782	0.0271915770
1202.000000	1670	0.0254825666
1203.000000	1542	0.0235294118
1204.000000	1494	0.0227969787
1205.000000	1372	0.0209353780
1206.000000	1563	0.0238498512
1207.000000	1795	0.0273899443
1208.000000	1583	0.0241550317
1209.000000	1613	0.0246128023
1210.000000	1904	0.0290531777
1211.000000	1611	0.0245822843
1212.000000	1559	0.0237888151
1213.000000	1762	0.0268863966
1214.000000	1776	0.0271000229
1215.000000	1592	0.0242923629
1216.000000	1781	0.0271763180
1217.000000	1879	0.0286717021
1218.000000	1780	0.0271610590
1219.000000	1748	0.0266727703
1220.000000	1330	0.0202944991
1221.000000	1510	0.0230411231
1222.000000	1780	0.0271610590
1223.000000	1530	0.0233463035
1224.000000	1600	0.0244144350
1225.000000	1501	0.0229037919
1226.000000	1498	0.0228580148
1227.000000	1393	0.0212558175
1228.000000	1569	0.0239414054
1229.000000	1395	0.0212863355
1230.000000	1582	0.0241397726
1231.000000	1552	0.0236820020
1232.000000	1827	0.0278782330
1233.000000	1544	0.0235599298
1234.000000	1735	0.0264744030
1235.000000	1552	0.0236820020
1236.000000	1599	0.0243991760
1237.000000	1578	0.0240787366
1238.000000	1572	0.0239871824
1239.000000	1707	0.0260471504
1240.000000	1559	0.0237888151
1241.000000	1478	0.0225528344
1242.000000	1653	0.0252231632
1243.000000	1293	0.0197299153
1244.000000	1707	0.0260471504
1245.000000	1643	0.0250705730
1246.000000	1801	0.0274814984
1247.000000	1526	0.0232852674
1248.000000	1376	0.0209964141
1249.000000	1478	0.0225528344
1250.000000	1465	0.0223544671
1251.000000	1686	0.0257267109
1252.000000	1369	0.0208896010
1253.000000	1550	0.0236514839
1254.000000	1610	0.0245670253
1255.000000	1834	0.0279850462
1256.000000	1608	0.0245365072
1257.000000	1723	0.0262912947
1258.000000	1245	0.0189974823
1259.000000	1635	0.0249485008
1260.000000	1690	0.0257877470
1261.000000	1347	0.0205539025
1262.000000	1488	0.0227054246
1263.000000	1451	0.0221408408
1264.000000	1614	0.0246280613
1265.000000	1568	0.0239261463
1266.000000	1625	0.0247959106
1267.000000	1595	0.0243381399
1268.000000	1541	0.0235141527
1269.000000	1448	0.0220950637
1270.000000	1593	0.0243076219
1271.000000	1568	0.0239261463
1272.000000	1577	0.0240634775
1273.000000	1699	0.0259250782
1274.000000	1603	0.0244602121
1275.000000	1351	0.0206149386
1276.000000	1367	0.0208590829
1277.000000	1672	0.0255130846
1278.000000	1617	0.0246738384
1279.000000	1616	0.0246585794
1280.000000	1518	0.0231631952
1281.000000	1594	0.0243228809
1282.000000	1646	0.0251163500
1283.000000	1570	0.0239566644
1284.000000	1358	0.0207217517
1285.000000	1656	0.0252689403
1286.000000	1550	0.0236514839
1287.000000	1776	0.0271000229
1288.000000	1531	0.0233615625
1289.000000	1689	0.0257724880
1290.000000	1588	0.0242313268
1291.000000	1464	0.0223392081
1292.000000	1766	0.0269474327
1293.000000	1516	0.0231326772
1294.000000	1536	0.0234378576
1295.000000	1583	0.0241550317
1296.000000	1461	0.0222934310
1297.000000	1431	0.0218356603
1298.000000	1668	0.0254520485
1299.000000	1737	0.0265049210
1300.000000	1720	0.0262455177
1301.000000	1463	0.0223239490
1302.000000	1551	0.0236667430
1303.000000	1494	0.0227969787
1304.000000	1615	0.0246433204
1305.000000	1472	0.0224612802
1306.000000	1479	0.0225680934
1307.000000	1434	0.0218814374
1308.000000	1713	0.0261387045
1309.000000	1554	0.0237125200
1310.000000	1560	0.0238040742
1311.000000	1454	0.0221866178
1312.000000	1425	0.0217441062
1313.000000	1623	0.0247653925
1314.000000	1581	0.0241245136
1315.000000	1606	0.0245059892
1316.000000	1607	0.0245212482
1317.000000	1621	0.0247348745
1318.000000	1630	0.0248722057
1319.000000	1517	0.0231479362
1320.000000	1616	0.0246585794
1321.000000	1732	0.0264286259
1322.000000	1563	0.0238498512
1323.000000	1654	0.0252384222
1324.000000	1482	0.0226138705
1325.000000	1557	0.0237582971
1326.000000	1531	0.0233615625
1327.000000	1246	0.0190127413
1328.000000	1810	0.0276188296
1329.000000	1500	0.0228885328
1330.000000	1593	0.0243076219
1331.000000	1431	0.0218356603
1332.000000	1677	0.0255893797
1333.000000	1695	0.0258640421
1334.000000	1432	0.0218509194
1335.000000	1679	0.0256198978
1336.000000	1646	0.0251163500
1337.000000	1677	0.0255893797
1338.000000	1504	0.0229495689
1339.000000	1437	0.0219272145
1340.000000	1492	0.0227664607
1341.000000	1507	0.0229953460
1342.000000	1558	0.0237735561
1343.000000	1447	0.0220798047
1344.000000	1427	0.0217746242
1345.000000	1763	0.0269016556
1346.000000	1606	0.0245059892
1347.000000	1565	0.0238803693
1348.000000	1640	0.0250247959
1349.000000	1625	0.0247959106
1350.000000	1282	0.0195620661
1351.000000	1505	0.0229648280
1352.000000	1325	0.0202182040
1353.000000	1391	0.0212252995
1354.000000	1648	0.0251468681
1355.000000	1551	0.0236667430
1356.000000	1616	0.0246585794
1357.000000	1658	0.0252994583
1358.000000	1718	0.0262149996
1359.000000	1445	0.0220492866
1360.000000	1592	0.0242923629
1361.000000	1489	0.0227206836
1362.000000	1705	0.0260166323
1363.000000	1617	0.0246738384
1364.000000	1654	0.0252384222
1365.000000	1164	0.0177615015
1366.000000	1383	0.0211032273
1367.000000	1596	0.0243533989
1368.000000	1717	0.0261997406
1369.000000	1542	0.0235294118
1370.000000	1646	0.0251163500
1371.000000	1489	0.0227206836
1372.000000	1399	0.0213473716
1373.000000	2028	0.0309452964
1374.000000	1487	0.0226901656
1375.000000	1678	0.0256046387
1376.000000	1542	0.0235294118
1377.000000	1463	0.0223239490
1378.000000	1479	0.0225680934
1379.000000	1680	0.0256351568
1380.000000	1492	0.0227664607
1381.000000	1708	0.0260624094
1382.000000	1581	0.0241245136
1383.000000	1472	0.0224612802
1384.000000	1571	0.0239719234
1385.000000	1498	0.0228580148
1386.000000	1564	0.0238651102
1387.000000	1222	0.0186465248
1388.000000	1453	0.0221713588
1389.000000	1653	0.0252231632
1390.000000	1210	0.0184634165
1391.000000	1591	0.0242771038
1392.000000	1827	0.0278782330
1393.000000	1507	0.0229953460
1394.000000	1561	0.0238193332
1395.000000	1849	0.0282139315
1396.000000	1623	0.0247653925
1397.000000	1465	0.0223544671
1398.000000	1663	0.0253757534
1399.000000	1827	0.0278782330
1400.000000	1677	0.0255893797
1401.000000	1408	0.0214847028
1402.000000	1542	0.0235294118
1403.000000	1634	0.0249332418
1404.000000	1509	0.0230258640
1405.000000	1462	0.0223086900
1406.000000	1349	0.0205844205
1407.000000	1470	0.0224307622
1408.000000	1184	0.0180666819
1409.000000	1754	0.0267643244
1410.000000	1555	0.0237277790
1411.000000	1620	0.0247196155
1412.000000	1578	0.0240787366
1413.000000	1342	0.0204776074
1414.000000	1616	0.0246585794
1415.000000	1643	0.0250705730
1416.000000	1362	0.0207827878
1417.000000	1410	0.0215152209
1418.000000	1436	0.0219119554
1419.000000	1508	0.0230106050
1420.000000	1318	0.0201113909
1421.000000	1452	0.0221560998
1422.000000	1421	0.0216830701
1423.000000	1558	0.0237735561
1424.000000	1485	0.0226596475
1425.000000	1739	0.0265354391
1426.000000	1624	0.0247806516
1427.000000	1550	0.0236514839
1428.000000	1588	0.0242313268
1429.000000	1518	0.0231631952
1430.000000	1630	0.0248722057
1431.000000	1604	0.0244754711
1432.000000	1732	0.0264286259
1433.000000	1509	0.0230258640
1434.000000	1590	0.0242618448
1435.000000	1573	0.0240024414
1436.000000	1612	0.0245975433
1437.000000	1530	0.0233463035
1438.000000	1627	0.0248264286
1439.000000	1643	0.0250705730
1440.000000	1387	0.0211642634
1441.000000	1894	0.0289005875
1442.000000	1444	0.0220340276
1443.000000	1632	0.0249027237
1444.000000	1244	0.0189822232
1445.000000	1483	0.0226291295
1446.000000	1575	0.0240329595
1447.000000	1471	0.0224460212
1448.000000	1564	0.0238651102
1449.000000	1846	0.0281681544
1450.000000	1640	0.0250247959
1451.000000	1505	0.0229648280
1452.000000	1420	0.0216678111
1453.000000	1687	0.0257419699
1454.000000	1384	0.0211184863
1455.000000	1528	0.0233157855
1456.000000	1333	0.0203402762
1457.000000	1448	0.0220950637
1458.000000	1596	0.0243533989
1459.000000	1941	0.0296177615
1460.000000	1434	0.0218814374
1461.000000	1365	0.0208285649
1462.000000	1610	0.0245670253
1463.000000	1527	0.0233005264
1464.000000	1508	0.0230106050
1465.000000	1251	0.0190890364
1466.000000	1438	0.0219424735
1467.000000	1486	0.0226749065
1468.000000	1567	0.0239108873
1469.000000	1565	0.0238803693
1470.000000	1532	0.0233768215
1471.000000	1465	0.0223544671
1472.000000	1312	0.0200198367
1473.000000	1565	0.0238803693
1474.000000	1693	0.0258335241
1475.000000	1387	0.0211642634
1476.000000	1370	0.0209048600
1477.000000	1518	0.0231631952
1478.000000	1850	0.0282291905
1479.000000	1362	0.0207827878
1480.000000	1573	0.0240024414
1481.000000	1566	0.0238956283
1482.000000	1679	0.0256198978
1483.000000	1521	0.0232089723
1484.000000	1387	0.0211642634
1485.000000	1646	0.0251163500
1486.000000	1656	0.0252689403
1487.000000	1322	0.0201724269
1488.000000	1372	0.0209353780
1489.000000	1679	0.0256198978
1490.000000	1525	0.0232700084
1491.000000	1424	0.0217288472
1492.000000	1206	0.0184023804
1493.000000	1488	0.0227054246
1494.000000	1358	0.0207217517
1495.000000	1432	0.0218509194
1496.000000	1384	0.0211184863
1497.000000	1400	0.0213626307
1498.000000	1220	0.0186160067
1499.000000	1470	0.0224307622
1500.000000	1520	0.0231937133
1501.000000	1442	0.0220035096
1502.000000	1493	0.0227817197
1503.000000	1481	0.0225986114
1504.000000	1352	0.0206301976
1505.000000	1773	0.0270542458
1506.000000	1693	0.0258335241
1507.000000	1487	0.0226901656
1508.000000	1560	0.0238040742
1509.000000	1495	0.0228122377
1510.000000	1654	0.0252384222
1511.000000	1581	0.0241245136
1512.000000	1581	0.0241245136
1513.000000	1144	0.0174563210
1514.000000	1680	0.0256351568
1515.000000	1353	0.0206454566
1516.000000	1484	0.0226443885
1517.000000	1549	0.0236362249
1518.000000	1327	0.0202487221
1519.000000	1647	0.0251316091
1520.000000	1576	0.0240482185
1521.000000	1430	0.0218204013
1522.000000	1577	0.0240634775
1523.000000	1650	0.0251773861
1524.000000	1549	0.0236362249
1525.000000	1356	0.0206912337
1526.000000	1444	0.0220340276
1527.000000	1494	0.0227969787
1528.000000	1484	0.0226443885
1529.000000	1385	0.0211337453
1530.000000	1186	0.0180972000
1531.000000	1091	0.0166475929
1532.000000	1612	0.0245975433
1533.000000	1207	0.0184176394
1534.000000	1534	0.0234073396
1535.000000	1354	0.0206607156
1536.000000	1567	0.0239108873
1537.000000	1209	0.0184481575
1538.000000	1173	0.0178988327
1539.000000	1316	0.0200808728
1540.000000	1292	0.0197146563
1541.000000	1553	0.0236972610
1542.000000	1620	0.0247196155
1543.000000	1687	0.0257419699
1544.000000	1726	0.0263370718
1545.000000	1579	0.0240939956
1546.000000	1671	0.0254978256
1547.000000	1633	0.0249179828
1548.000000	1358	0.0207217517
1549.000000	1558	0.0237735561
1550.000000	1537	0.0234531167
1551.000000	1488	0.0227054246
1552.000000	1210	0.0184634165
1553.000000	1287	0.0196383612
1554.000000	1360	0.0207522698
1555.000000	1743	0.0265964752
1556.000000	1349	0.0205844205
1557.000000	1306	0.0199282826
1558.000000	1641	0.0250400549
1559.000000	1614	0.0246280613
1560.000000	1437	0.0219272145
1561.000000	1078	0.0164492256
1562.000000	1246	0.0190127413
1563.000000	1174	0.0179140917
1564.000000	1542	0.0235294118
1565.000000	1272	0.0194094759
1566.000000	1565	0.0238803693
1567.000000	1339	0.0204318303
1568.000000	1578	0.0240787366
1569.000000	1362	0.0207827878
1570.000000	1562	0.0238345922
1571.000000	1773	0.0270542458
1572.000000	1414	0.0215762570
1573.000000	1812	0.0276493477
1574.000000	1718	0.0262149996
1575.000000	1678	0.0256046387
1576.000000	1409	0.0214999619
1577.000000	1270	0.0193789578
1578.000000	1624	0.0247806516
1579.000000	1297	0.0197909514
1580.000000	1587	0.0242160678
1581.000000	1516	0.0231326772
1582.000000	1318	0.0201113909
1583.000000	1707	0.0260471504
1584.000000	1673	0.0255283436
1585.000000	1399	0.0213473716
1586.000000	1530	0.0233463035
1587.000000	1497	0.0228427558
1588.000000	1377	0.0210116732
1589.000000	1112	0.0169680323
1590.000000	1698	0.0259098192
1591.000000	1578	0.0240787366
1592.000000	1305	0.0199130236
1593.000000	1405	0.0214389258
1594.000000	1728	0.0263675898
1595.000000	1377	0.0210116732
1596.000000	1430	0.0218204013
1597.000000	1359	0.0207370108
1598.000000	1295	0.0197604334
1599.000000	1285	0.0196078431
1600.000000	1608	0.0245365072
1601.000000	1587	0.0242160678
1602.000000	1326	0.0202334630
1603.000000	1164	0.0177615015
1604.000000	1827	0.0278782330
1605.000000	1345	0.0205233845
1606.000000	1470	0.0224307622
1607.000000	1502	0.0229190509
1608.000000	1441	0.0219882506
1609.000000	1590	0.0242618448
1610.000000	1410	0.0215152209
1611.000000	1255	0.0191500725
1612.000000	1658	0.0252994583
1613.000000	1460	0.0222781720
1614.000000	1231	0.0187838560
1615.000000	1434	0.0218814374
1616.000000	1428	0.0217898833
1617.000000	1434	0.0218814374
1618.000000	1435	0.0218966964
1619.000000	1512	0.0230716411
1620.000000	1412	0.0215457389
1621.000000	1412	0.0215457389
1622.000000	1238	0.0188906691
1623.000000	1253	0.0191195544
1624.000000	1550	0.0236514839
1625.000000	1535	0.0234225986
1626.000000	1556	0.0237430381
1627.000000	1683	0.0256809339
1628.000000	1603	0.0244602121
1629.000000	1503	0.0229343099
1630.000000	1521	0.0232089723
1631.000000	1754	0.0267643244
1632.000000	1563	0.0238498512
1633.000000	1384	0.0211184863
1634.000000	1556	0.0237430381
1635.000000	1502	0.0229190509
1636.000000	1604	0.0244754711
1637.000000	1442	0.0220035096
1638.000000	1518	0.0231631952
1639.000000	1480	0.0225833524
1640.000000	1355	0.0206759747
1641.000000	1424	0.0217288472
1642.000000	1743	0.0265964752
1643.000000	1840	0.0280766003
1644.000000	1402	0.0213931487
1645.000000	1647	0.0251316091
1646.000000	1634	0.0249332418
1647.000000	1718	0.0262149996
1648.000000	1276	0.0194705119
1649.000000	1552	0.0236820020
1650.000000	1549	0.0236362249
1651.000000	1656	0.0252689403
1652.000000	1874	0.0285954070
1653.000000	1593	0.0243076219
1654.000000	1699	0.0259250782
1655.000000	1559	0.0237888151
1656.000000	1408	0.0214847028
1657.000000	1555	0.0237277790
1658.000000	1505	0.0229648280
1659.000000	1491	0.0227512016
1660.000000	1609	0.0245517662
1661.000000	1358	0.0207217517
1662.000000	1464	0.0223392081
1663.000000	1440	0.0219729915
1664.000000	1342	0.0204776074
1665.000000	1636	0.0249637598
1666.000000	1614	0.0246280613
1667.000000	1780	0.0271610590
1668.000000	1606	0.0245059892
1669.000000	1669	0.0254673075
1670.000000	1375	0.0209811551
1671.000000	1838	0.0280460822
1672.000000	2002	0.0305485618
1673.000000	1326	0.0202334630
1674.000000	1297	0.0197909514
1675.000000	1731	0.0264133669
1676.000000	1592	0.0242923629
1677.000000	1534	0.0234073396
1678.000000	1543	0.0235446708
1679.000000	1407	0.0214694438
1680.000000	1648	0.0251468681
1681.000000	1593	0.0243076219
1682.000000	1503	0.0229343099
1683.000000	1804	0.0275272755
1684.000000	1508	0.0230106050
1685.000000	1539	0.0234836347
1686.000000	1582	0.0241397726
1687.000000	1761	0.0268711376
1688.000000	1348	0.0205691615
1689.000000	1548	0.0236209659
1690.000000	1703	0.0259861143
1691.000000	1559	0.0237888151
1692.000000	1961	0.0299229419
1693.000000	1496	0.0228274968
1694.000000	1731	0.0264133669
1695.000000	1837	0.0280308232
1696.000000	1755	0.0267795834
1697.000000	1512	0.0230716411
1698.000000	1465	0.0223544671
1699.000000	1490	0.0227359426
1700.000000	1486	0.0226749065
1701.000000	1675	0.0255588617
1702.000000	1778	0.0271305409
1703.000000	1785	0.0272373541
1704.000000	1610	0.0245670253
1705.000000	1699	0.0259250782
1706.000000	1840	0.0280766003
1707.000000	1689	0.0257724880
1708.000000	1540	0.0234988937
1709.000000	1581	0.0241245136
1710.000000	1561	0.0238193332
1711.000000	1362	0.0207827878
1712.000000	1582	0.0241397726
1713.000000	1368	0.0208743420
1714.000000	1403	0.0214084077
1715.000000	1728	0.0263675898
1716.000000	1315	0.0200656138
1717.000000	1465	0.0223544671
1718.000000	1481	0.0225986114
1719.000000	1458	0.0222476539
1720.000000	1564	0.0238651102
1721.000000	1473	0.0224765393
1722.000000	1537	0.0234531167
1723.000000	1491	0.0227512016
1724.000000	1514	0.0231021592
1725.000000	1505	0.0229648280
1726.000000	1387	0.0211642634
1727.000000	995	0.0151827268
1728.000000	1465	0.0223544671
1729.000000	1218	0.0185854887
1730.000000	1328	0.0202639811
1731.000000	1506	0.0229800870
1732.000000	1150	0.0175478752
1733.000000	1129	0.0172274357
1734.000000	1187	0.0181124590
1735.000000	1318	0.0201113909
1736.000000	1265	0.0193026627
1737.000000	1384	0.0211184863
1738.000000	1407	0.0214694438
1739.000000	1404	0.0214236667
1740.000000	1155	0.0176241703
1741.000000	1419	0.0216525521
1742.000000	1459	0.0222629129
1743.000000	1266	0.0193179217
1744.000000	1276	0.0194705119
1745.000000	1186	0.0180972000
1746.000000	1586	0.0242008087
1747.000000	1219	0.0186007477
1748.000000	1144	0.0174563210
1749.000000	1166	0.0177920195
1750.000000	1612	0.0245975433
1751.000000	1342	0.0204776074
1752.000000	1239	0.0189059281
1753.000000	1292	0.0197146563
1754.000000	1280	0.0195315480
1755.000000	1315	0.0200656138
1756.000000	1022	0.0155947204
1757.000000	1605	0.0244907301
1758.000000	1241	0.0189364462
1759.000000	1586	0.0242008087
1760.000000	1306	0.0199282826
1761.000000	1330	0.0202944991
1762.000000	1291	0.0196993973
1763.000000	1353	0.0206454566
1764.000000	1370	0.0209048600
1765.000000	1275	0.0194552529
1766.000000	1195	0.0182345312
1767.000000	1294	0.0197451743
1768.000000	1380	0.0210574502
1769.000000	1068	0.0162966354
1770.000000	1323	0.0201876860
1771.000000	1369	0.0208896010
1772.000000	1423	0.0217135882
1773.000000	1424	0.0217288472
1774.000000	1109	0.0169222553
1775.000000	1379	0.0210421912
1776.000000	1253	0.0191195544
1777.000000	1186	0.0180972000
1778.000000	1487	0.0226901656
1779.000000	1261	0.0192416266
1780.000000	1647	0.0251316091
1781.000000	1139	0.0173800259
1782.000000	1124	0.0171511406
1783.000000	1151	0.0175631342
1784.000000	1068	0.0162966354
1785.000000	1325	0.0202182040
1786.000000	1266	0.0193179217
1787.000000	1421	0.0216830701
1788.000000	1394	0.0212710765
1789.000000	1300	0.0198367285
1790.000000	1210	0.0184634165
1791.000000	1168	0.0178225376
1792.000000	989	0.0150911727
