# wavelength_nm	counts_u16	rel_intensity
580.122836	4108	0.0626840620
580.569514	4122	0.0628976883
581.016192	4173	0.0636758984
581.462870	4017	0.0612954910
581.909548	4631	0.0706645304
582.356226	4243	0.0647440299
582.802903	4513	0.0688639658
583.249581	4751	0.0724956130
583.696259	4668	0.0712291142
584.142937	4800	0.0732433051
584.589615	4765	0.0727092393
585.036293	4902	0.0747997253
585.482970	5030	0.0767528801
585.929648	5027	0.0767071031
586.376326	5066	0.0773022049
586.823004	5049	0.0770428016
587.269682	4657	0.0710612650
587.716360	5244	0.0800183108
588.163037	4796	0.0731822690
588.609715	4818	0.0735179675
589.056393	4449	0.0678873884
589.503071	4981	0.0760051881
589.949749	4820	0.0735484855
590.396427	4914	0.0749828336
590.843104	4530	0.0691233692
591.289782	4654	0.0710154879
591.736460	4446	0.0678416114
592.183138	4829	0.0736858167
592.629816	4586	0.0699778744
593.076494	4628	0.0706187533
593.523171	4492	0.0685435264
593.969849	4572	0.0697642481
594.416527	4373	0.0667277028
594.863205	4457	0.0680094606
595.309883	4642	0.0708323796
595.756561	4430	0.0675974670
596.203238	4523	0.0690165560
596.649916	4535	0.0691996643
597.096594	4377	0.0667887388
597.543272	4368	0.0666514076
597.989950	4423	0.0674906538
598.436628	4166	0.0635690852
598.883305	4198	0.0640573739
599.329983	4239	0.0646829938
599.776661	4470	0.0682078279
600.223339	4438	0.0677195392
600.670017	4037	0.0616006714
601.116695	3999	0.0610208286
601.563372	4198	0.0640573739
602.010050	3896	0.0594491493
602.456728	4042	0.0616769665
602.903406	3895	0.0594338903
603.350084	4106	0.0626535439
603.796762	3744	0.0571297780
604.243439	4107	0.0626688029
604.690117	3864	0.0589608606
605.136795	4250	0.0648508431
605.583473	4055	0.0618753338
606.030151	4088	0.0623788815
606.476829	3956	0.0603646906
606.923506	3959	0.0604104677
607.370184	3869	0.0590371557
607.816862	3802	0.0580148013
608.263540	3852	0.0587777523
608.710218	3744	0.0571297780
609.156896	3720	0.0567635615
609.603573	3886	0.0592965591
610.050251	3771	0.0575417716
610.496929	3817	0.0582436866
610.943607	3688	0.0562752728
611.390285	3729	0.0569008927
611.836963	3660	0.0558480201
612.283640	3848	0.0587167163
612.730318	3679	0.0561379416
613.176996	3706	0.0565499351
613.623674	3926	0.0599069200
614.070352	3706	0.0565499351
614.517030	3770	0.0575265126
614.963707	3559	0.0543068589
615.410385	3696	0.0563973449
615.857063	3862	0.0589303426
616.303741	3679	0.0561379416
616.750419	3878	0.0591744869
617.197097	3682	0.0561837186
617.643774	3744	0.0571297780
618.090452	3611	0.0551003281
618.537130	3692	0.0563363088
618.983808	3713	0.0566567483
619.430486	3627	0.0553444724
619.877164	3774	0.0575875486
620.323841	3672	0.0560311284
620.770519	3561	0.0543373770
621.217197	3903	0.0595559625
621.663875	3777	0.0576333257
622.110553	3826	0.0583810178
622.557231	3798	0.0579537652
623.003908	3608	0.0550545510
623.450586	3483	0.0531471733
623.897264	3945	0.0601968414
624.343942	3906	0.0596017395
624.790620	3649	0.0556801709
625.237298	3666	0.0559395743
625.683975	3443	0.0525368124
626.130653	3587	0.0547341115
626.577331	3601	0.0549477379
627.024009	3453	0.0526894026
627.470687	3790	0.0578316930
627.917365	3678	0.0561226825
628.364042	3649	0.0556801709
628.810720	3906	0.0596017395
629.257398	3701	0.0564736400
629.704076	3778	0.0576485847
630.150754	3748	0.0571908141
630.597432	3692	0.0563363088
631.044109	3555	0.0542458228
631.490787	3760	0.0573739223
631.937465	3921	0.0598306249
632.384143	3936	0.0600595102
632.830821	3686	0.0562447547
