# wavelength_nm	counts_u16	rel_intensity
879.000000	3133	0.0478065156
880.000000	3412	0.0520637827
881.000000	3289	0.0501869230
882.000000	3043	0.0464332036
883.000000	2784	0.0424811170
884.000000	2982	0.0455024033
885.000000	2995	0.0457007706
886.000000	2747	0.0419165332
887.000000	2497	0.0381017777
888.000000	2714	0.0414129854
889.000000	2648	0.0404058900
890.000000	2531	0.0386205844
891.000000	2652	0.0404669261
892.000000	2718	0.0414740215
893.000000	3162	0.0482490272
894.000000	3462	0.0528267338
895.000000	3138	0.0478828107
896.000000	2552	0.0389410239
897.000000	2176	0.0332036316
898.000000	2382	0.0363469902
899.000000	1988	0.0303349355
900.000000	1937	0.0295567254
901.000000	2183	0.0333104448
902.000000	2166	0.0330510414
903.000000	2042	0.0311589227
904.000000	1776	0.0271000229
905.000000	2044	0.0311894408
906.000000	1952	0.0297856107
907.000000	1891	0.0288548104
908.000000	1824	0.0278324559
909.000000	1860	0.0283817807
910.000000	1811	0.0276340887
911.000000	1879	0.0286717021
912.000000	1988	0.0303349355
913.000000	2087	0.0318455787
914.000000	1783	0.0272068360
915.000000	1945	0.0296787976
916.000000	1714	0.0261539635
917.000000	2123	0.0323949035
918.000000	1782	0.0271915770
919.000000	2058	0.0314030671
920.000000	1929	0.0294346532
921.000000	2019	0.0308079652
922.000000	1816	0.0277103838
923.000000	1704	0.0260013733
924.000000	2084	0.0317998016
925.000000	1898	0.0289616236
926.000000	1794	0.0273746853
927.000000	1879	0.0286717021
